sim_time,rsu_id,rsu_x,rsu_y,obj_type,obj_id,obj_x,obj_y,distance_m,speed_mps
17.2,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,57.207216812150904,47.23432352801745,8.220768489352688
17.4,RSU_A2,600.0,10.0,vehicle,veh_5,598.4,153.2804471219443,143.28938037225325,9.970172126404941
17.4,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,89.39993162252011,79.41605090698523,8.418738270142114
17.4,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,73.65600630383534,63.676111207845636,8.400267121209238
17.4,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,58.832076405616284,48.85828165300072,8.124297967326921
17.6,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,8.1,2.483948469674859,9.586
17.6,RSU_A2,600.0,10.0,vehicle,veh_5,598.4,155.2683026488349,145.27711366376155,9.939277634453028
17.6,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,91.09614789399991,81.11193009197541,8.481081357399
17.6,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,75.34554568380469,65.36513092401945,8.447696899846727
17.6,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,60.476730411134064,50.50208226398498,8.223270027588919
17.8,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,10.006031695284694,1.6000113691308822,9.530158476423473
17.8,RSU_A2,600.0,10.0,vehicle,veh_5,598.4,157.26454743961617,147.2732390239142,9.981223953906447
17.8,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,92.79306514664034,82.80852393549732,8.48458626320213
17.8,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,77.03670756757661,67.05579886557749,8.45580941885961
17.8,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,62.11037489809534,52.13493235844892,8.16822243480633
18.0,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,11.913080509779602,2.4939681306902575,9.535244072474539
18.0,RSU_A2,600.0,10.0,vehicle,veh_5,598.4,159.24117461003922,149.24975108516668,9.88313585211523
18.0,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,94.50509486597556,84.52024052443018,8.560148596676065
18.0,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,78.73021073349751,68.74883175349947,8.46751582960449
18.0,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,63.73949167435324,53.76330500832218,8.145583881289587
18.2,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,13.826200721217694,4.147265600253602,9.565601057190449
18.2,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,2.3000000000000003,7.864477096412708,6.642124248860261
18.2,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,96.18446395850073,86.19931454376021,8.396845462625846
18.2,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,80.41856251401074,70.4367371940214,8.441758902566125
18.2,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,65.40115550347957,55.424254899102834,8.308319145631627
18.4,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,15.740418807680907,5.9592288165144955,9.571090432316065
18.4,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,3.5697701527468584,6.626300316806145,6.348850763734287
18.4,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,97.88200260290414,87.8965663805865,8.487693222017027
18.4,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,82.08366724052492,72.10142219708794,8.325523632570835
18.4,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,67.05207984889533,57.07451108055792,8.254621727078783
18.6,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,17.645080251369627,7.810713927028819,9.523307218443602
18.6,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,4.853257673144657,5.389708394620661,6.4174376019889925
18.6,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,99.58736409660636,89.60165068668051,8.526807468511164
18.6,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,83.78105127104439,73.79839785971292,8.486920152597365
18.6,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,68.69748428758325,58.71928696511124,8.227022193439566
18.8,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,19.549444625646622,9.682556101479156,9.52182187138498
18.8,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,6.18077061676002,4.140834829089868,6.637564718076817
18.8,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,101.27502108436397,91.28904355918671,8.43828493878804
18.8,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,85.49899168084302,75.51594364651747,8.589702048993155
18.8,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,70.35699444370684,60.37819787206023,8.297550780617955
19.0,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,21.451055505150556,11.562295281735324,9.508054397519679
19.0,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,7.5280279685265175,2.944596020575184,6.736286758832492
19.0,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,102.96185639246053,92.97562446110516,8.434176540482788
19.0,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,87.20138369876759,77.21796193246968,8.511960089622853
19.0,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,72.02083304739585,62.0414678412185,8.319193018445064
19.2,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,23.361591304188966,13.457047305415044,9.552678995192052
19.2,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,8.938465583789952,1.9201185684218773,7.052188076317169
19.2,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,104.66733485994659,94.68085492582573,8.527392337430268
19.2,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,88.88931689010525,78.90554048599785,8.439665956688325
19.2,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,73.67062268880952,63.69072297894525,8.248948207068317
19.2,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,4.6,5.632051136131464,9.313
19.4,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,25.27844749829471,15.361997199522852,9.584280970528722
19.4,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,10.414669615323671,1.6528614248849642,7.3810201576685985
19.4,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,106.35729334532101,96.37057632304709,8.449792426872067
19.4,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,90.60081731622199,80.61669648430771,8.557502130583718
19.4,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,75.32797193360588,65.34756244082864,8.286746223981837
19.4,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,6.446915446738154,3.8967178294851736,9.23457723369077
19.6,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,27.19343001450971,17.267716573532336,9.574912581074983
19.6,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,11.947629431924025,2.5205674766006108,7.664799083001771
19.6,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,108.05294215203192,98.06599545545703,8.478244033554567
19.6,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,92.3024878300393,82.31803874615676,8.508352569086492
19.6,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,76.98871675090228,67.00782172203941,8.303724086482022
19.6,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,8.2764084398726,2.351758462542893,9.147464965672233
19.8,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,29.10406401445419,19.170948382079683,9.553169999722392
19.8,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,13.480030480543238,3.8302235111687772,7.662005243096072
19.8,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,109.7309805674138,99.74381426904561,8.390192076909354
19.8,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,93.98741268841131,84.00265168489334,8.42462429186007
19.8,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,78.66289758472553,68.6815368547509,8.370904169116187
19.8,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,10.133709023770132,1.6055771868824216,9.286502919487656
20.0,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,31.016864388187976,21.077679870220155,9.564001868668944
20.0,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,15.048681903088466,5.296148502314965,7.843257112726141
20.0,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,2.3000000000000003,7.864477096412708,7.916265966426971
20.0,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,111.43280535501769,101.44542376169024,8.509123938019387
20.0,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,95.66246608162295,85.67740714555502,8.375266966058174
20.0,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,80.31548411448891,70.33368543063091,8.262932648816928
20.0,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,11.979432889120282,2.545221908307953,9.22861932675075
20.2,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,32.92882697240114,22.984584101747632,9.559812921065838
20.2,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,16.658583788361316,6.848119308732012,8.049509426364247
20.2,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,3.8608026829250934,6.344268570763678,7.804013414625468
20.2,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,113.13579084352764,103.14820091945317,8.514927442549727
20.2,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,97.3662163799052,87.38086612377114,8.518751491411273
20.2,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,81.96199549675514,71.9797804655933,8.232556911331152
20.2,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,13.826434015915732,4.147480835176542,9.235005633977243
20.4,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,34.83722857410386,24.88871075894212,9.5420080085136
20.4,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,18.264376556198417,8.417833442320065,8.028963839185513
20.4,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,5.458798008089896,4.81482248180848,7.989976625824007
20.4,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,114.846312645373,104.85852028009599,8.552609009226783
20.4,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,99.05664595644028,89.07101767135453,8.452147882675254
20.4,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,83.63947721431877,73.65685714445175,8.387408587818205
20.4,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,15.681129530526144,5.902137980648701,9.27347757305205
20.6,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,36.741415384702385,26.789238450863017,9.520934052992612
20.6,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,19.909543201219986,10.037880575940587,8.225833225107841
20.6,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,7.036451377753273,3.3678807040066827,7.888266848316885
20.6,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,116.53075774427063,106.54277237602031,8.422225494488142
20.6,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,100.77013909551756,90.78423955411867,8.567465695386478
20.6,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,85.3276127339627,75.3446032586134,8.440677598219613
20.6,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,17.54253740975429,7.710374217736947,9.307039396140725
20.8,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,38.64754121234715,28.692187395058056,9.530629138223826
20.8,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,21.594415882994188,11.704293215219275,8.424363408871011
20.8,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,8.618858882524727,2.113658152677703,7.912037523857265
20.8,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,118.21426392310343,108.22609166194206,8.417530894163995
20.8,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,102.46440207912207,92.47824420829774,8.471314918022488
20.8,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,87.02664894460213,77.04326477788292,8.495181053197204
20.8,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,19.402409492075634,9.537573289714407,9.29936041160673
20.8,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,2.3000000000000003,7.864477096412685,9.550000749253261
21.0,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,40.5515518788524,30.59341958994139,9.520053332526237
21.0,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,23.24652175921041,13.342801007181173,8.260529381081104
21.0,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,10.232535758081163,1.616809475104118,8.06838437778218
21.0,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,119.90406168509897,109.91570758941617,8.448988809977656
21.0,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,104.15269686740788,94.1662908232346,8.441473941429065
21.0,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,88.718587945834,78.73484672104215,8.459695006159382
21.0,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,21.252189133170624,11.365375501436052,9.248898205474951
21.0,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,4.164710681260482,6.0506695029058735,9.32355340630241
21.2,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,42.46715692741275,32.50655747613466,9.578025242801756
21.2,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,24.926564581183523,15.012072814779527,8.400214109865592
21.2,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,11.854617448597127,2.449409292184748,8.11040845257982
21.2,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,121.60322444387421,111.61469305727522,8.495813793876207
21.2,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,105.85570219880397,95.86905467368389,8.515026656980345
21.2,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,90.38173161890325,80.39765405814643,8.315718365346239
21.2,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,23.085341947716664,13.182798408861187,9.165764072730207
21.2,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,6.032383841331507,4.2780811098583715,9.338365800355124
21.4,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,44.3728642824024,34.410082809787816,9.52853677494824
21.4,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,26.62686017986985,16.70366664660612,8.501477993431628
21.4,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,13.485386592172688,3.835090572189556,8.153845717877811
21.4,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,123.30653167174577,113.31782789782166,8.516536139357834
21.4,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,107.55519524723928,97.56831514240152,8.497465242176638
21.4,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,92.08015076012121,82.09574379225897,8.49209570608986
21.4,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,24.91712687922586,15.002688903357372,9.158924657545985
21.4,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,7.877347176738996,2.6581299832960803,9.224816677037447
21.6,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,46.28710138273985,36.3223584966786,9.571185501687228
21.6,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,28.337664474843557,18.407333820842698,8.554021474868522
21.6,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,15.144371163161706,5.387444168097689,8.294922854945078
21.6,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,125.01268936271525,115.02381803106883,8.530788454847409
21.6,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,109.26165132760957,99.27454570172524,8.53228040185145
21.6,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,93.74715391131815,83.76243661836737,8.335015755984703
21.6,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,26.76133594205678,16.837528992179468,9.221045314154589
21.6,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,9.720663208160579,1.6242010476769337,9.216580157107915
21.8,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,48.19335012294428,38.226849119614975,9.531243701022118
21.8,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,30.06830421193169,20.131985345281652,8.653198685440668
21.8,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,16.830603257733276,7.015492916720572,8.431160472857849
21.8,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,1.9,8.25651258098721,6.0
21.8,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,126.69355638326188,116.70452476820904,8.404335102733224
21.8,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,110.95873098921369,100.97140864102282,8.48539830802071
21.8,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,95.42719269854771,85.44217490417014,8.400193936147787
21.8,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,28.593580272510838,18.662294268130697,9.161221652270296
21.8,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,11.546882074132135,2.225498629806598,9.131094329857783
22.0,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,50.10573417558298,40.13763712231358,9.561920263193548
22.0,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,31.849223628603262,21.907728617378734,8.90459708335786
22.0,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,18.551313683183587,8.699710668074134,8.60355212725155
22.0,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,3.081201427988708,7.101392376151706,5.90600713994354
22.0,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,128.40648302746627,118.41729275293223,8.564633221021852
22.0,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,112.63049197209612,102.64296314134002,8.358804914412044
22.0,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,97.11656463085151,87.13125634972405,8.446859661518996
22.0,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,30.443439670029658,20.50595585536412,9.249296987594105
22.0,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,13.422886841456332,3.77837985509856,9.380023836620985
22.2,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,52.018853176793456,42.04930465885168,9.565595006052405
22.2,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,33.62920841698301,23.683316710571198,8.899923941898754
22.2,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,20.24293190830686,10.36714300461853,8.45809112561637
22.2,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,4.263981112948619,5.954990568641586,5.913898424799554
22.2,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,130.1118014735243,120.12245773882299,8.526592230290174
22.2,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,114.3358659226705,104.3481332743115,8.52686975287191
22.2,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,98.78039901339994,88.79481543974572,8.31917191274217
22.2,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,32.28219500586204,22.339566116629552,9.193776679161937
22.2,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,15.301320448323898,5.537508329187126,9.392168034337834
22.4,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,53.92354638323114,43.95267826742595,9.523466032188386
22.4,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,35.37139621515802,25.421796669522294,8.710938990875064
22.4,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,21.988549980767306,12.09484727647918,8.728090362302227
22.4,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,5.453813383347355,4.819524121055076,5.94916135199368
22.4,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,131.80053899853777,121.81104752991135,8.443687625067307
22.4,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,116.03121853055146,106.04328975976537,8.476763039404824
22.4,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,100.46954118488186,90.48368848694794,8.44571085740967
22.4,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,34.13064556309618,24.183631970648516,9.242252786170692
22.4,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,17.132778809715845,7.310029654408462,9.157291806959723
22.6,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,55.836522463310516,45.86443929156411,9.564880400396884
22.6,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,37.17151995458949,27.218587337381326,9.000618697157345
22.6,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,23.702329071845604,13.795427575582616,8.568895455391468
22.6,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,6.640882477893495,3.720708336771779,5.935345472730696
22.6,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,133.51161263032097,123.52197559358602,8.55536815891601
22.6,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,117.71535976144501,107.72724227667544,8.42070615446782
22.6,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,102.13472591327537,92.14861756485757,8.325923641967496
22.6,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,35.976481938975674,26.025710632486657,9.229181879397482
22.6,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,19.01946138364748,9.160277487669674,9.433412869658191
22.8,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,57.741147107084096,47.7679508363112,9.523123218867928
22.8,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,38.93248070990018,28.97668787195573,8.80480377655345
22.8,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,25.46954652425766,15.55206962645719,8.836087262060289
22.8,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,7.825496800499967,2.6997155710622467,5.923071613032371
22.8,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,135.2057308169142,125.21595357380616,8.470590932966209
22.8,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,119.43794075708809,109.44963625865516,8.612904978215326
22.8,RSU_A4,1200.0,10.0,vehicle,veh_16,1198.4,103.80883763711671,93.822481414781,8.370558619206687
22.8,RSU_A4,1200.0,10.0,vehicle,veh_32,1198.4,37.81266736962478,27.858651550521802,9.180927153245547
22.8,RSU_A4,1200.0,10.0,vehicle,veh_35,1198.4,20.895899601417206,11.012748436433265,9.382191088848625
23.0,RSU_A2,600.0,10.0,vehicle,veh_29,598.4,59.64639054783956,49.67216619424417,9.526217203777284
23.0,RSU_A2,600.0,10.0,vehicle,veh_30,598.4,40.72236137004157,30.76399662188615,8.949403300706928
23.0,RSU_A2,600.0,10.0,vehicle,veh_33,598.4,27.187561573220158,17.261873387127896,8.5900752448125
23.0,RSU_A2,600.0,10.0,vehicle,veh_36,598.4,9.021625236548482,1.875424532674905,5.980642180242576
23.0,RSU_A4,1200.0,10.0,vehicle,veh_12,1198.4,136.90411794616253,126.91420390048361,8.49193564624153
23.0,RSU_A4,1200.0,10.0,vehicle,veh_15,1198.4,121.13557846984477,111.14709533688689,8.48818856378345
